"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"nearest_event_sensitivity","atx_4ae57d328ec6","Greater Scaup","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",216227,58,29097,22934,"completed",TRUE,FALSE,FALSE,0,"",,0.547252469385902,0.719223776255295,6.48765977157416,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_4ae57d328ec6","Greater Scaup","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4514,52,1505,708,"completed",TRUE,FALSE,FALSE,0,"",0.00330602233589161,0.301277372485734,0.216171861807634,0.993468120449167,1.66761854784094,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_59441ff7abde","Brant","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,3.1438303194696,0.352455380150973,10.2667719964778,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_59441ff7abde","Brant","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",3796,41,1333,558,"completed",TRUE,FALSE,FALSE,0,"",0.00559693944524042,0.268801044642354,0.114341390158525,0.637415468418319,1.76134859884501,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_5a9a3495d0ea","Western Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",216824,58,29166,22958,"completed",TRUE,FALSE,FALSE,0,"",,1.46894496702424,1.24390304260495,7.7097101319267,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_5a9a3495d0ea","Western Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",712,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_6b4cfd1ab927","Horned Grebe","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217142,58,29242,22975,"completed",TRUE,FALSE,FALSE,0,"",,4.43027313172516,0.905536610246761,10.5941171529209,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_6b4cfd1ab927","Horned Grebe","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",13054,55,3022,1747,"completed",TRUE,FALSE,FALSE,0,"",0.00896419805940241,0.0174165701309688,0.118518652000883,0.196160349851727,0.593412030018891,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_6cbe5bbd310c","Rhinoceros Auklet","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.97760859890636,1.18964371862353,15.0122806405424,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1816,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217037,58,29206,22967,"completed",TRUE,FALSE,FALSE,0,"",,0.295325653329201,2.0867608461368,4.87956726710024,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",85053,57,13084,7897,"completed",TRUE,FALSE,FALSE,0,"",0.0359218392986804,0.0510450762187294,0.289872427899831,0.555178229215589,0.943830265178564,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_7571c026ae99","American Herring Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217179,58,29244,22979,"completed",TRUE,FALSE,FALSE,0,"",,0.555320839700404,2.14691767631487,3.34780595300758,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1851,47,806,498,"completed",TRUE,FALSE,FALSE,0,"",0.00237264885072364,0.0289319169442336,0.0928207512805651,0.0172227382690152,0.531247671871901,TRUE,"",FALSE,FALSE
